Time (s) Run #1;Position (mm) Run #1;Light Intensity (%) Run #1;Log of Light Intensity Run #1;Intensity Vs. Time Run #1;Intensity Vs. Wavelength Run #1;Time (s) Run #2;Position (mm) Run #2;Light Intensity (%) Run #2;Log of Light Intensity Run #2;Intensity Vs. Time Run #2;Intensity Vs. Wavelength Run #2;Time (s) Run #3;Position (mm) Run #3;Light Intensity (%) Run #3;Log of Light Intensity Run #3;Intensity Vs. Time Run #3;Intensity Vs. Wavelength Run #3;Time (s) Run #4;Position (mm) Run #4;Light Intensity (%) Run #4;Log of Light Intensity Run #4;Intensity Vs. Time Run #4;Intensity Vs. Wavelength Run #4;Time (s) Run #5;Position (mm) Run #5;Light Intensity (%) Run #5;Log of Light Intensity Run #5;Intensity Vs. Time Run #5;Intensity Vs. Wavelength Run #5
;;;;;5;;;;;;5;;;;;;5;57950;81,68;0,5;1,7;;5;57950;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;58000;81,68;0,5;1,7;4,67;5;58000;67,71;0,5;1,7;4,83;5
;;;;;5;;;;;;5;;;;;;5;58050;81,68;0,5;1,7;;5;58050;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;58100;81,68;0,5;1,7;;5;58100;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;58150;81,68;0,5;1,7;;5;58150;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;58200;81,68;0,5;1,7;;5;58200;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;58250;81,68;0,5;1,7;;5;58250;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;58300;81,68;0,5;1,7;;5;58300;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;58350;81,68;0,5;1,7;;5;58350;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;58400;81,68;0,5;1,7;;5;58400;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;58450;81,68;0,5;1,7;;5;58450;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;58500;81,68;0,5;1,7;;5;58500;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;58550;81,68;0,5;1,7;;5;58550;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;58600;81,68;0,5;1,7;;5;58600;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;58650;81,68;0,5;1,7;;5;58650;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;58700;81,68;0,5;1,7;;5;58700;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;58750;81,68;0,5;1,7;;5;58750;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;58800;81,68;0,5;1,7;;5;58800;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;58850;81,68;0,5;1,7;;5;58850;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;58900;81,68;0,5;1,7;;5;58900;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;58950;81,68;0,5;1,7;;5;58950;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;59000;81,68;0,5;1,7;4,85;5;59000;67,71;0,5;1,7;4,80;5
;;;;;5;;;;;;5;;;;;;5;59050;81,68;0,5;1,7;;5;59050;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;59100;81,68;0,5;1,7;;5;59100;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;59150;81,68;0,5;1,7;;5;59150;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;59200;81,68;0,5;1,7;;5;59200;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;59250;81,68;0,5;1,7;;5;59250;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;59300;81,68;0,5;1,7;;5;59300;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;59350;81,68;0,5;1,7;;5;59350;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;59400;81,68;0,5;1,7;;5;59400;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;59450;81,68;0,5;1,7;;5;59450;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;59500;81,68;0,5;1,7;;5;59500;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;59550;81,68;0,5;1,7;;5;59550;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;59600;81,68;0,5;1,7;;5;59600;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;59650;81,68;0,5;1,7;;5;59650;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;59700;81,68;0,5;1,7;;5;59700;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;59750;81,68;0,5;1,7;;5;59750;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;59800;81,68;0,5;1,7;;5;59800;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;59850;81,68;0,5;1,7;;5;59850;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;59900;81,68;0,5;1,7;;5;59900;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;59950;81,68;0,5;1,7;;5;59950;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;60000;81,68;0,5;1,7;4,75;5;60000;67,71;0,5;1,7;4,65;5
;;;;;5;;;;;;5;;;;;;5;60050;81,68;0,5;1,7;;5;60050;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;60100;81,68;0,5;1,7;;5;60100;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;60150;81,68;0,5;1,7;;5;60150;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;60200;81,68;0,5;1,7;;5;60200;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;60250;81,68;0,5;1,7;;5;60250;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;60300;81,68;0,5;1,7;;5;60300;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;60350;81,68;0,5;1,7;;5;60350;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;60400;81,68;0,5;1,7;;5;60400;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;60450;81,68;0,5;1,7;;5;60450;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;60500;81,68;0,5;1,7;;5;60500;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;60550;81,68;0,5;1,7;;5;60550;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;60600;81,68;0,5;1,7;;5;60600;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;60650;81,68;0,5;1,7;;5;60650;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;60700;81,68;0,5;1,7;;5;60700;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;60750;81,68;0,5;1,7;;5;60750;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;60800;81,68;0,5;1,7;;5;60800;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;60850;81,68;0,5;1,7;;5;60850;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;60900;81,68;0,5;1,7;;5;60900;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;60950;81,68;0,5;1,7;;5;60950;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;61000;81,68;0,5;1,7;4,77;5;61000;67,71;0,5;1,7;4,72;5
;;;;;5;;;;;;5;;;;;;5;61050;81,68;0,5;1,7;;5;61050;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;61100;81,68;0,5;1,7;;5;61100;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;61150;81,68;0,5;1,7;;5;61150;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;61200;81,68;0,5;1,7;;5;61200;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;61250;81,68;0,5;1,7;;5;61250;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;61300;81,68;0,5;1,7;;5;61300;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;61350;81,68;0,5;1,7;;5;61350;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;61400;81,68;0,5;1,7;;5;61400;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;61450;81,68;0,5;1,7;;5;61450;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;61500;81,68;0,5;1,7;;5;61500;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;61550;81,68;0,5;1,7;;5;61550;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;61600;81,68;0,5;1,7;;5;61600;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;61650;81,68;0,5;1,7;;5;61650;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;61700;81,68;0,5;1,7;;5;61700;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;61750;81,68;0,5;1,7;;5;61750;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;61800;81,68;0,5;1,7;;5;61800;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;61850;81,68;0,5;1,7;;5;61850;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;61900;81,68;0,5;1,7;;5;61900;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;61950;81,68;0,5;1,7;;5;61950;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;62000;81,68;0,5;1,7;4,72;5;62000;67,71;0,5;1,7;4,80;5
;;;;;5;;;;;;5;;;;;;5;62050;81,68;0,5;1,7;;5;62050;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;62100;81,68;0,5;1,7;;5;62100;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;62150;81,68;0,5;1,7;;5;62150;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;62200;81,68;0,5;1,7;;5;62200;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;62250;81,68;0,5;1,7;;5;62250;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;62300;81,68;0,5;1,7;;5;62300;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;62350;81,68;0,5;1,7;;5;62350;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;62400;81,68;0,5;1,7;;5;62400;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;62450;81,68;0,5;1,7;;5;62450;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;62500;81,68;0,5;1,7;;5;62500;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;62550;81,68;0,5;1,7;;5;62550;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;62600;81,68;0,5;1,7;;5;62600;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;62650;81,68;0,5;1,7;;5;62650;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;62700;81,68;0,5;1,7;;5;62700;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;62750;81,68;0,5;1,7;;5;62750;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;62800;81,68;0,5;1,7;;5;62800;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;62850;81,68;0,5;1,7;;5;62850;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;62900;81,68;0,5;1,7;;5;62900;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;62950;81,68;0,5;1,7;;5;62950;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;63000;81,68;0,5;1,7;4,64;5;63000;67,71;0,5;1,7;4,60;5
;;;;;5;;;;;;5;;;;;;5;63050;81,68;0,5;1,7;;5;63050;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;63100;81,68;0,5;1,7;;5;63100;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;63150;81,68;0,5;1,7;;5;63150;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;63200;81,68;0,5;1,7;;5;63200;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;63250;81,68;0,5;1,7;;5;63250;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;63300;81,68;0,5;1,7;;5;63300;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;63350;81,68;0,5;1,7;;5;63350;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;63400;81,68;0,5;1,7;;5;63400;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;63450;81,68;0,5;1,7;;5;63450;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;63500;81,68;0,5;1,7;;5;63500;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;63550;81,68;0,5;1,7;;5;63550;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;63600;81,68;0,5;1,7;;5;63600;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;63650;81,68;0,5;1,7;;5;63650;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;63700;81,68;0,5;1,7;;5;63700;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;63750;81,68;0,5;1,7;;5;63750;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;63800;81,68;0,5;1,7;;5;63800;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;63850;81,68;0,5;1,7;;5;63850;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;63900;81,68;0,5;1,7;;5;63900;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;63950;81,68;0,5;1,7;;5;63950;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;64000;81,68;0,5;1,7;4,81;5;64000;67,71;0,5;1,7;4,80;5
;;;;;5;;;;;;5;;;;;;5;64050;81,68;0,5;1,7;;5;64050;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;64100;81,68;0,5;1,7;;5;64100;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;64150;81,68;0,5;1,7;;5;64150;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;64200;81,68;0,5;1,7;;5;64200;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;64250;81,68;0,5;1,7;;5;64250;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;64300;81,68;0,5;1,7;;5;64300;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;64350;81,68;0,5;1,7;;5;64350;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;64400;81,68;0,5;1,7;;5;64400;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;64450;81,68;0,5;1,7;;5;64450;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;64500;81,68;0,5;1,7;;5;64500;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;64550;81,68;0,5;1,7;;5;64550;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;64600;81,68;0,5;1,7;;5;64600;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;64650;81,68;0,5;1,7;;5;64650;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;64700;81,68;0,5;1,7;;5;64700;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;64750;81,68;0,5;1,7;;5;64750;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;64800;81,68;0,5;1,7;;5;64800;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;64850;81,68;0,5;1,7;;5;64850;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;64900;81,68;0,5;1,7;;5;64900;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;64950;81,68;0,5;1,7;;5;64950;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;65000;81,68;0,5;1,7;4,78;5;65000;67,71;0,5;1,7;4,77;5
;;;;;5;;;;;;5;;;;;;5;65050;81,68;0,5;1,7;;5;65050;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;65100;81,68;0,5;1,7;;5;65100;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;65150;81,68;0,5;1,7;;5;65150;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;65200;81,68;0,5;1,7;;5;65200;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;65250;81,68;0,5;1,7;;5;65250;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;65300;81,68;0,5;1,7;;5;65300;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;65350;81,68;0,5;1,7;;5;65350;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;65400;81,68;0,5;1,7;;5;65400;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;65450;81,68;0,5;1,7;;5;65450;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;65500;81,68;0,5;1,7;;5;65500;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;65550;81,68;0,5;1,7;;5;65550;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;65600;81,68;0,5;1,7;;5;65600;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;65650;81,68;0,5;1,7;;5;65650;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;65700;81,68;0,5;1,7;;5;65700;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;65750;81,68;0,5;1,7;;5;65750;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;65800;81,68;0,5;1,7;;5;65800;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;65850;81,68;0,5;1,7;;5;65850;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;65900;81,68;0,5;1,7;;5;65900;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;65950;81,68;0,5;1,7;;5;65950;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;66000;81,68;0,5;1,7;4,73;5;66000;67,71;0,5;1,7;4,74;5
;;;;;5;;;;;;5;;;;;;5;66050;81,68;0,5;1,7;;5;66050;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;66100;81,68;0,5;1,7;;5;66100;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;66150;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;66200;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;66250;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;66300;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;66350;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;66400;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;66450;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;66500;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;66550;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;66600;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;66650;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;66700;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;66750;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;66800;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;66850;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;66900;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;66950;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;67000;67,71;0,5;1,7;4,78;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;67050;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;67100;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;67150;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;67200;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;67250;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;67300;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;67350;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;67400;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;67450;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;67500;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;67550;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;67600;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;67650;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;67700;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;67750;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;67800;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;67850;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;67900;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;67950;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;68000;67,71;0,5;1,7;4,69;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;68050;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;68100;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;68150;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;68200;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;68250;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;68300;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;68350;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;68400;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;68450;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;68500;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;68550;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;68600;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;68650;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;68700;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;68750;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;68800;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;68850;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;68900;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;68950;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;69000;67,71;0,5;1,7;4,68;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;69050;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;69100;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;69150;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;69200;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;69250;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;69300;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;69350;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;69400;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;69450;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;69500;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;69550;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;69600;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;69650;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;69700;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;69750;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;69800;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;69850;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;69900;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;69950;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;70000;67,71;0,5;1,7;4,75;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;70050;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;70100;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;70150;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;70200;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;70250;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;70300;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;70350;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;70400;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;70450;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;70500;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;70550;67,71;0,5;1,7;;5
;;;;;5;;;;;;5;;;;;;5;;;;;;5;70600;67,71;0,5;1,7;;5
